Replicate Name,File Name,Sample Type,Isotope Label Type,Fragment Ion Type,Transition Note,Analyte Concentration,Molecule List Name,Molecule Name,Precursor Mz,Product Mz,Points Across Peak,Background,Area,Fwhm
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,28,7450,9267,0.09
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,23,0,26260,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,23,0,14151,0.01
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,23,0,11603,0.11
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,22,0,19081,0.06
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,22,0,12801,0.07
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,22,0,12021,0.06
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,22,0,14973,0.03
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,24,2122,3267,0.13
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,23,0,33497,0.12
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,5′deoxyadenosine,354.1208,354.1208,23,0,2271,0.01
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,5′deoxyadenosine,354.1208,238.0727,6,0,0,0.14
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,5′deoxyadenosine,354.1208,238.0727,8,0,0,0.14
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,custom,,,molecules,5′deoxyadenosine,354.1208,238.0727,#N/A,0,0,0.14
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,29,0,0,0.14
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,24,0,0,0.14
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,107214,0.04
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,85154,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,83797,0.04
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,5′deoxyadenosine,359.1522,359.1522,29,0,75360,0.05
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,5′deoxyadenosine,359.1522,359.1522,27,0,88579,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,5′deoxyadenosine,359.1522,359.1522,26,0,73478,0.03
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,5′deoxyadenosine,359.1522,359.1522,26,0,60754,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,5′deoxyadenosine,359.1522,359.1522,26,0,62370,0.03
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,5′deoxyadenosine,359.1522,359.1522,26,0,63408,0.05
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,5′deoxyadenosine,359.1522,359.1522,24,0,63633,0.05
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,5′deoxyadenosine,359.1522,359.1522,25,0,45364,0.02
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,59170,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,101378,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,75165,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,81192,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,5′deoxyadenosine,359.1522,359.1522,20,0,67125,0.05
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,5′deoxyadenosine,359.1522,359.1522,19,0,72510,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,83670,0.04
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,84667,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,78888,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,49234,0.03
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,25,0,65170,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,83084,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,27,0,53942,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,70202,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,25,0,72213,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,57360,0.04
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,26,0,78541,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,67841,0.03
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,24,0,69342,0.03
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,25,0,74899,0.04
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,28,0,77718,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,133139,0.05
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,68774,0.05
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,72976,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,87944,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,22,14682,67337,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,72759,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,22,0,65509,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,24,0,50902,0.05
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,83179,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyD5,precursor,,,molecules,5′deoxyadenosine,359.1522,359.1522,23,0,70849,0.05
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,29,0,0,0.14
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,24,0,0,0.14
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyC13,precursor,,0,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,9310,0.02
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyC13,precursor,,0,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,8359,0.01
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyC13,precursor,,0,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,4821,0.03
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyC13,precursor,,5,molecules,5′deoxyadenosine,360.14093,360.14093,29,0,9388,0.04
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyC13,precursor,,10,molecules,5′deoxyadenosine,360.14093,360.14093,27,0,8569,0.01
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyC13,precursor,,20,molecules,5′deoxyadenosine,360.14093,360.14093,26,0,7680,0.02
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyC13,precursor,,30,molecules,5′deoxyadenosine,360.14093,360.14093,26,0,3196,0.02
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyC13,precursor,,50,molecules,5′deoxyadenosine,360.14093,360.14093,26,0,5041,0.01
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyC13,precursor,,70,molecules,5′deoxyadenosine,360.14093,360.14093,26,0,2057,0.01
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyC13,precursor,,85,molecules,5′deoxyadenosine,360.14093,360.14093,24,0,3878,0.01
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyC13,precursor,,100,molecules,5′deoxyadenosine,360.14093,360.14093,25,0,1597,0.01
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyC13,precursor,,300,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,0,0.14
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyC13,precursor,,500,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,13674,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyC13,precursor,,700,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,3781,0.01
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyC13,precursor,,1000,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,3818,0.05
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyC13,precursor,,3000,molecules,5′deoxyadenosine,360.14093,360.14093,20,0,2448,0.01
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyC13,precursor,,7000,molecules,5′deoxyadenosine,360.14093,360.14093,19,0,10080,0.02
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,10056,0.01
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,8257,0.03
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,5382,0.02
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,1493,0.01
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,25,0,6411,0.02
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,7073,0.01
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,27,0,3225,0.01
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,6094,0.01
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,25,0,4612,0.01
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,6558,0.03
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,26,0,7793,0.01
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,0,0.14
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,24,0,4167,0.02
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,25,0,5759,0.01
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,28,0,8915,0.02
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,19087,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,3556,0.01
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,7504,0.01
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,6496,0.01
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,6293,0.01
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,6576,0.01
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,22,0,1985,0.01
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,24,0,0,0.14
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,12473,0.02
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyC13,precursor,,,molecules,5′deoxyadenosine,360.14093,360.14093,23,0,9757,0.02
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,light,precursor,,,molecules,5′IMP,451.066,451.066,26,0,0,0.12
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,light,precursor,,,molecules,5′IMP,451.066,451.066,23,0,0,0.13
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,precursor,,0,molecules,5′IMP,451.066,451.066,25,2040,238,0
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,precursor,,0,molecules,5′IMP,451.066,451.066,25,0,1424,0.01
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,precursor,,0,molecules,5′IMP,451.066,451.066,24,0,2757,0.01
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,precursor,,5,molecules,5′IMP,451.066,451.066,25,0,1405,0.01
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,precursor,,10,molecules,5′IMP,451.066,451.066,25,0,8010,0.02
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,precursor,,20,molecules,5′IMP,451.066,451.066,25,0,4025,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,precursor,,30,molecules,5′IMP,451.066,451.066,25,0,7187,0.01
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,precursor,,50,molecules,5′IMP,451.066,451.066,25,0,15629,0.01
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,precursor,,70,molecules,5′IMP,451.066,451.066,25,0,37561,0.04
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,precursor,,85,molecules,5′IMP,451.066,451.066,24,0,22666,0.03
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,precursor,,100,molecules,5′IMP,451.066,451.066,25,0,33461,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,precursor,,300,molecules,5′IMP,451.066,451.066,23,0,135241,0.03
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,precursor,,500,molecules,5′IMP,451.066,451.066,22,7103,273928,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,precursor,,700,molecules,5′IMP,451.066,451.066,21,0,374204,0.03
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,precursor,,1000,molecules,5′IMP,451.066,451.066,20,8542,956409,0.02
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,precursor,,3000,molecules,5′IMP,451.066,451.066,19,4432,1817002,0.03
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,precursor,,7000,molecules,5′IMP,451.066,451.066,18,9165,3544393,0.03
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,1469108,0.03
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,precursor,,,molecules,5′IMP,451.066,451.066,19,0,1708619,0.03
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,precursor,,,molecules,5′IMP,451.066,451.066,20,0,1407625,0.03
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,25,0,0,0.13
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,22,0,5343,0.01
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,24,0,5250,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,23,0,213,0.13
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,24,31,1948,0.01
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,162,3720,0.01
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,0,0.13
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,1580,4507,0.09
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,1434,0.01
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,236,3959,0.01
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,398,0.01
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,24,0,7042,0.02
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,20,0,4213,0.01
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,22,0,2371,0.01
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,1009,0.01
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,20,5035,100288,0.03
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,22,0,1047276,0.03
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,19,69337,15074252,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,22,0,31251,0.03
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,24,0,75553,0.03
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,14450,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,5′IMP,451.066,451.066,21,0,2667,0.01
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,5′IMP,456.0974,456.0974,26,0,0,0.12
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,5′IMP,456.0974,456.0974,23,0,0,0.13
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,5′IMP,456.0974,456.0974,25,0,617296,0.03
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,5′IMP,456.0974,456.0974,25,0,654122,0.03
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,5′IMP,456.0974,456.0974,24,9851,741220,0.03
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,5′IMP,456.0974,456.0974,25,0,669130,0.03
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,5′IMP,456.0974,456.0974,25,0,760908,0.03
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,5′IMP,456.0974,456.0974,25,0,535915,0.03
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,5′IMP,456.0974,456.0974,25,0,473997,0.03
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,5′IMP,456.0974,456.0974,25,0,606998,0.03
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,5′IMP,456.0974,456.0974,25,0,690167,0.03
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,5′IMP,456.0974,456.0974,24,0,497107,0.03
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,5′IMP,456.0974,456.0974,25,0,442713,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,5′IMP,456.0974,456.0974,23,0,540560,0.03
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,5′IMP,456.0974,456.0974,22,0,712159,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,5′IMP,456.0974,456.0974,21,0,603137,0.03
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,5′IMP,456.0974,456.0974,20,21698,918100,0.03
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,5′IMP,456.0974,456.0974,19,13654,695041,0.03
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,5′IMP,456.0974,456.0974,18,0,505284,0.03
